Bucket ID,Voter Addr,Vote Time,Stake Duation(h),Votee,Token,End Time,Reward Rate,Actual Stake Time(day),Bucket Reward,,,,,,,,,,,,,,
1998,0xD2B105c24F7ff289e64e044837f6e308740D10A2,2019/4/9 0:20,168,droute,199933.7,,20%,12,1314.632548,,,,,,,,,,,,,,
1999,0x822b8Eb24572F668C4F8ffc1C7BE936E19185EF4,2019/4/9 0:22,336,gamefantasy,17215,,20%,12,113.1945205,,,,,,,,,,,,,,
2000,0x2977671f0E5DBc0F1DDbA5Cd3389330109655f19,2019/4/9 0:50,8400,raketat8,1068,,20%,12,7.022465753,,,,,,,,,,,,,,
2001,0x3772dd8Ee53fa58ebf20e42e93C3db4fa2D4F50b,2019/4/9 2:02,8400,iotexteam,5000,,20%,12,32.87671233,,,,,,,,,,,,,,
2002,0x3772dd8Ee53fa58ebf20e42e93C3db4fa2D4F50b,2019/4/9 2:07,8400,iotexteam,5000,,20%,12,32.87671233,,,,,,,,,,,,,,
2003,0x3772dd8Ee53fa58ebf20e42e93C3db4fa2D4F50b,2019/4/9 2:12,8400,droute,8674,,20%,12,57.03452055,,,,,,,,,,,,,,
2004,0xc4C1aaCad61a148eA926501eA79768b38b1940F8,2019/4/9 3:01,4368,gamefantasy,100000,,20%,12,657.5342466,,,,,,,,,,,,,,
2005,0xCACD96CD70c441F79F853756736324Ac0D9289Af,2019/4/9 5:11,672,gamefantasy,1802.2581,,20%,12,11.85046422,,,,,,,,,,,,,,
2006,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/9 6:25,8400,droute,100000,,20%,12,657.5342466,,,,,,,,,,,,,,
2007,0x7cbDB913Cb4511cEE0796bd410d3d052E74F611C,2019/4/9 7:05,672,iotexteam,50000,,20%,12,328.7671233,,,,,,,,,,,,,,
2008,0x69d3f945B27c696278c266407d3547D6F9Ff37c0,2019/4/9 7:06,672,iotexteam,57047,,20%,12,375.1035616,,,,,,,,,,,,,,
2009,0xF112E220a3D2536d207e9B68c5524252baD26819,2019/4/9 7:19,672,droute,1200,,20%,12,7.890410959,,,,,,,,,,,,,,
2010,0xB903acc00a7A523ce7308a66725Ba57D042269AC,2019/4/9 9:22,336,droute,2000,,20%,12,13.15068493,,,,,,,,,,,,,,
2011,0xA836569dEF9051bDF0766Ca901559a3E2375F792,2019/4/9 9:37,0,iosg,1000000,,20%,12,6575.342466,,,,,,,,,,,,,,
2012,0x33a7ebC1e4dc28b9ba57b157f93653ed912D6ec2,2019/4/9 11:07,840,iotexteam,19913.7,,20%,12,130.9393973,,,,,,,,,,,,,,
2013,0x92ea36e2c18dB51CbDD1EC89accDf2d3113C1e0f,2019/4/9 11:38,1008,metanyx,28180,,20%,12,185.2931507,,,,,,,,,,,,,,
2014,0x0990D265C101a08f0178CAEF17c0f5B78D915183,2019/4/9 12:00,1008,droute,28230,,20%,12,185.6219178,,,,,,,,,,,,,,
2015,0x6b132450C6988246cf60501f37CdF7eEd5d19176,2019/4/9 13:05,0,iotexlab,30000,,20%,12,197.260274,,,,,,,,,,,,,,
2016,0x7dB112Ea0DA4a983C9eDBDE988A0B5BE34C71713,2019/4/9 13:32,2184,iotexlab,10000,,20%,12,65.75342466,,,,,,,,,,,,,,
2017,0x7dB112Ea0DA4a983C9eDBDE988A0B5BE34C71713,2019/4/9 13:39,2184,iotexteam,10000,,20%,12,65.75342466,,,,,,,,,,,,,,
2018,0x7dB112Ea0DA4a983C9eDBDE988A0B5BE34C71713,2019/4/9 13:50,2184,iotxplorerio,6433,,20%,12,42.29917808,,,,,,,,,,,,,,
2019,0x7d8bf18C7cE84b3E175b339c4Ca93aEd1dD166F1,2019/4/9 13:54,0,royalland,200,,20%,12,1.315068493,,,,,,,,,,,,,,
2020,0x316B5a5a70FBe2397dD32d820De95e233D6F3344,2019/4/9 14:00,8400,longz,600,,20%,12,3.945205479,,,,,,,,,,,,,,
2021,0x588425D84D1E73AA4De0Ac15a9EcF19e52C46C32,2019/4/9 14:28,168,iotexteam,100,,20%,12,0.657534247,,,,,,,,,,,,,,
2022,0x63da398DB9e1aB187e4eC530Dd5716a68B0A743e,2019/4/9 17:36,840,gamefantasy,21000,,20%,12,138.0821918,,,,,,,,,,,,,,
2023,0xF112E220a3D2536d207e9B68c5524252baD26819,2019/4/9 18:20,0,iosg,50000,,20%,12,328.7671233,,,,,,,,,,,,,,
2024,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/4/9 19:15,672,iotask,316.382,,20%,11,1.90696,,,,,,,,,,,,,,
2025,0xD454da5811C8dc5D841cF2e6F4B16F17CC844348,2019/4/9 19:22,1680,metanyx,3083.7,,20%,11,18.58668493,,,,,,,,,,,,,,
2026,0x822b8Eb24572F668C4F8ffc1C7BE936E19185EF4,2019/4/9 19:42,336,gamefantasy,19933.7,,20%,11,120.1483288,,,,,,,,,,,,,,
2027,0xc43307e574F6c6AB6264797d1C9ccd78888AC3C2,2019/4/9 20:04,1512,iotask,163499,,20%,11,985.4734247,,,,,,,,,,,,,,
2028,0x4309b22dfe0D062F54763E1A9aeC74A636fa3276,2019/4/9 20:37,0,longz,100,,20%,11,0.602739726,,,,,,,,,,,,,,
2029,0x4309b22dfe0D062F54763E1A9aeC74A636fa3276,2019/4/9 20:45,8400,longz,26380,,20%,11,159.0027397,,,,,,,,,,,,,,
2030,0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,2019/4/9 22:19,672,capitmu,1250000,,20%,11,7534.246575,,,,,,,,,,,,,,
2031,0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,2019/4/9 22:21,840,capitmu,1250000,,20%,11,7534.246575,,,,,,,,,,,,,,
2032,0x3106B59fA2447069Cd140F73A11f856c772f06E3,2019/4/9 22:33,336,royalland,5000,,20%,11,30.1369863,,,,,,,,,,,,,,
2033,0x3106B59fA2447069Cd140F73A11f856c772f06E3,2019/4/9 22:37,504,droute,5000,,20%,11,30.1369863,,,,,,,,,,,,,,
2034,0x3106B59fA2447069Cd140F73A11f856c772f06E3,2019/4/9 22:38,1008,yvalidator,2000,,20%,11,12.05479452,,,,,,,,,,,,,,
2035,0x3106B59fA2447069Cd140F73A11f856c772f06E3,2019/4/9 22:40,336,iosg,2836.779,,20%,11,17.09839397,,,,,,,,,,,,,,
2036,0x3106B59fA2447069Cd140F73A11f856c772f06E3,2019/4/9 22:42,672,droute,1500,,20%,11,9.04109589,,,,,,,,,,,,,,
2037,0x3106B59fA2447069Cd140F73A11f856c772f06E3,2019/4/9 22:44,336,cobo,1500,,20%,11,9.04109589,,,,,,,,,,,,,,
2038,0xF3137fbda995dE0291BD5c32DeC0E2537d0f89c8,2019/4/9 22:49,8400,cobo,1060,,20%,11,6.389041096,,,,,,,,,,,,,,
2039,0x4FeF95C773dA7c984A0B8B752930d49D0403D3a6,2019/4/9 23:17,1848,iotexlab,1000,,20%,11,6.02739726,,,,,,,,,,,,,,
2040,0x6b3DE9b20455F4cC16D3F82798c0F3D1f5382fF7,2019/4/9 23:46,1680,droute,1000,,20%,11,6.02739726,,,,,,,,,,,,,,
2041,0x005fA2bd633480e8CaA9Db17f807a201C59478cf,2019/4/10 2:05,1680,iotexlab,1055,,20%,11,6.35890411,,,,,,,,,,,,,,
2042,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/10 2:05,840,droute,50000,,20%,11,301.369863,,,,,,,,,,,,,,
2043,0xF112E220a3D2536d207e9B68c5524252baD26819,2019/4/10 3:16,0,droute,40000,,20%,11,241.0958904,,,,,,,,,,,,,,
2044,0x1561fE36853607A37A9Eba32Ef6ca126A2170188,2019/4/10 3:37,8400,iotexlab,100,,20%,11,0.602739726,,,,,,,,,,,,,,
2045,0x1561fE36853607A37A9Eba32Ef6ca126A2170188,2019/4/10 3:48,8400,iotexteam,217448,,20%,11,1310.645479,,,,,,,,,,,,,,
2046,0xF95113C686604aFeE5d53f80115C3559cfc18e5A,2019/4/10 6:18,1008,iotask,10000,,20%,11,60.2739726,,,,,,,,,,,,,,
2047,0xF95113C686604aFeE5d53f80115C3559cfc18e5A,2019/4/10 6:22,1176,iotexlab,15000,,20%,11,90.4109589,,,,,,,,,,,,,,
2048,0xF95113C686604aFeE5d53f80115C3559cfc18e5A,2019/4/10 6:25,1008,iosg,12000,,20%,11,72.32876712,,,,,,,,,,,,,,
2049,0xF95113C686604aFeE5d53f80115C3559cfc18e5A,2019/4/10 6:35,2184,cobo,8029.7,,20%,11,48.39819178,,,,,,,,,,,,,,
2050,0x0e9b74b5e85AAD6eA8B2034abE7261FdB2d1A984,2019/4/10 6:40,168,cpc,1000000,,20%,11,6027.39726,,,,,,,,,,,,,,
2051,0xA46F7eEb00D176841a6FD89Db2f16AD10390A5b6,2019/4/10 7:47,2352,iotexteam,30000,,20%,11,180.8219178,,,,,,,,,,,,,,
2052,0x6b132450C6988246cf60501f37CdF7eEd5d19176,2019/4/10 10:04,0,iotexlab,3000,,20%,11,18.08219178,,,,,,,,,,,,,,
2053,0x2FD46eF8f0AaAEd69872e9b977b69AEEC9AdEeEd,2019/4/10 10:05,672,raketat8,11057,,20%,11,66.64493151,,,,,,,,,,,,,,
2054,0x588425D84D1E73AA4De0Ac15a9EcF19e52C46C32,2019/4/10 11:23,168,iotexlab,100,,20%,11,0.602739726,,,,,,,,,,,,,,
2055,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/10 11:59,840,metanyx,50000,,20%,11,301.369863,,,,,,,,,,,,,,
2056,0x1dBD9c581Ba398a51E774912e599f851513271a8,2019/4/10 12:15,8400,metanyx,16600,,20%,11,100.0547945,,,,,,,,,,,,,,
2057,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/10 12:40,840,droute,50000,,20%,11,301.369863,,,,,,,,,,,,,,
2058,0xB535D39a62A8667918e521c630e3d8c5A86B378E,2019/4/10 13:23,8400,iotexteam,28100,,20%,11,169.369863,,,,,,,,,,,,,,
2059,0x3772dd8Ee53fa58ebf20e42e93C3db4fa2D4F50b,2019/4/10 13:25,8400,metanyx,6029.539,,20%,11,36.34242685,,,,,,,,,,,,,,
2060,0x0e9b74b5e85AAD6eA8B2034abE7261FdB2d1A984,2019/4/10 21:03,0,zhcapital,4000000,,20%,10,21917.80822,,,,,,,,,,,,,,
2061,0x0e9b74b5e85AAD6eA8B2034abE7261FdB2d1A984,2019/4/10 21:03,0,wannodes,2000000,,20%,10,10958.90411,,,,,,,,,,,,,,
2062,0x74039A6bAb66dBFc4F112D435CfF66EBAEAAA1b6,2019/4/10 21:20,672,droute,1076.5,,20%,10,5.898630137,,,,,,,,,,,,,,
2063,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/10 21:21,840,droute,50000,,20%,10,273.9726027,,,,,,,,,,,,,,
2064,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/10 21:27,840,iotexteam,100000,,20%,10,547.9452055,,,,,,,,,,,,,,
2065,0x33a7ebC1e4dc28b9ba57b157f93653ed912D6ec2,2019/4/10 22:47,840,iotexteam,4038.389,,20%,10,22.1281589,,,,,,,,,,,,,,
2066,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/11 2:54,8400,droute,500000,,20%,10,2739.726027,,,,,,,,,,,,,,
2067,0x86b47Ea61cA81aBc8d55FaAFd8D7aD09821F5646,2019/4/11 4:35,336,iotexlab,5247,,20%,10,28.75068493,,,,,,,,,,,,,,
2068,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/11 6:46,840,iotexteam,100000,,20%,10,547.9452055,,,,,,,,,,,,,,
2069,0x1bb4dAC08Ab5972d3b9275623a5564c637C4dFA5,2019/4/11 8:27,672,iotxplorerio,9931.5,,20%,10,54.41917808,,,,,,,,,,,,,,
2070,0x2274A5b842c967A6799CC3aAcB94961cfeD5e95e,2019/4/11 9:06,672,iotexmainnet,776331,,20%,10,4253.868493,,,,,,,,,,,,,,
2071,0x20E6aCD7b99e1EA3231f617D52802d6F751084c7,2019/4/11 10:13,504,droute,2136.960078,,20%,10,11.70937029,,,,,,,,,,,,,,
2072,0x20E6aCD7b99e1EA3231f617D52802d6F751084c7,2019/4/11 10:19,168,iotexteam,6233.4862,,20%,10,34.15608877,,,,,,,,,,,,,,
2073,0x730944bDd880688e3C0f18E5897F31eAA8bDcFA8,2019/4/11 10:38,840,iotexteam,73025.333,,20%,10,400.138811,,,,,,,,,,,,,,
2074,0x74039A6bAb66dBFc4F112D435CfF66EBAEAAA1b6,2019/4/11 10:41,840,droute,1252,,20%,10,6.860273973,,,,,,,,,,,,,,
2075,0x1bb4dAC08Ab5972d3b9275623a5564c637C4dFA5,2019/4/11 16:10,672,metanyx,9931.5,,20%,10,54.41917808,,,,,,,,,,,,,,
2076,0x3772dd8Ee53fa58ebf20e42e93C3db4fa2D4F50b,2019/4/11 20:21,8400,iotexteam,7673.34,,20%,9,37.84112877,,,,,,,,,,,,,,
2077,0x0e9b74b5e85AAD6eA8B2034abE7261FdB2d1A984,2019/4/11 22:03,1680,infstones,2000000,,20%,9,9863.013699,,,,,,,,,,,,,,
2078,0xDE8BDc43926f69d5dFbe49AA00BD303636d19BdC,2019/4/11 22:15,840,infstones,4000000,,20%,9,19726.0274,,,,,,,,,,,,,,
2079,0x20E85243e64B81DBD40D79963dB55620060206a8,2019/4/12 2:10,4368,coingecko,288000,,20%,9,1420.273973,,,,,,,,,,,,,,
2080,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/12 2:31,840,pubxpayments,100000,,20%,9,493.1506849,,,,,,,,,,,,,,
2081,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/12 2:47,672,metanyx,100000,,20%,9,493.1506849,,,,,,,,,,,,,,
2082,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/12 2:50,672,mrtrump,100000,,20%,9,493.1506849,,,,,,,,,,,,,,
2083,0x1bb4dAC08Ab5972d3b9275623a5564c637C4dFA5,2019/4/12 3:24,672,metanyx,9926.1,,20%,9,48.95063014,,,,,,,,,,,,,,
2084,0x1bb4dAC08Ab5972d3b9275623a5564c637C4dFA5,2019/4/12 3:51,672,iotxplorerio,9926.1,,20%,9,48.95063014,,,,,,,,,,,,,,
2085,0x1561fE36853607A37A9Eba32Ef6ca126A2170188,2019/4/12 4:04,8400,droute,206305,,20%,9,1017.394521,,,,,,,,,,,,,,
2086,0x1561fE36853607A37A9Eba32Ef6ca126A2170188,2019/4/12 12:36,8400,droute,68559.764,,20%,9,338.1029458,,,,,,,,,,,,,,
2087,0xa7Fe0E2ad54280e8C92937F61d99d5e4e746C969,2019/4/12 14:38,2016,infstones,203712,,20%,9,1004.607123,,,,,,,,,,,,,,
2088,0xa7Fe0E2ad54280e8C92937F61d99d5e4e746C969,2019/4/12 18:47,2016,infstones,300000,,20%,9,1479.452055,,,,,,,,,,,,,,
2089,0x1bb4dAC08Ab5972d3b9275623a5564c637C4dFA5,2019/4/12 23:04,672,iotexlab,9925.5,,20%,8,43.5090411,,,,,,,,,,,,,,
2090,0xB3eafB9F40b8E568B998324dCDFc73B5EABb39b7,2019/4/13 0:13,336,iotexteam,595.5,,20%,8,2.610410959,,,,,,,,,,,,,,
2091,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/13 0:37,672,pubxpayments,100000,,20%,8,438.3561644,,,,,,,,,,,,,,
2092,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/4/13 4:14,672,metanyx,100000,,20%,8,438.3561644,,,,,,,,,,,,,,
2093,0x10cCDA15ad9B2f018717E0e1ee6B3a6B93c41d99,2019/4/13 5:52,168,iosg,1058,,20%,8,4.637808219,,,,,,,,,,,,,,
2094,0x6cC0eB2194Ec74A3FbCd70571052c401bBaca314,2019/4/13 5:53,168,yvalidator,1005,,20%,8,4.405479452,,,,,,,,,,,,,,
2095,0xeA1d22E21877f59024494bf9Eee3C296EB9a3d35,2019/4/13 5:53,168,iosg,1014,,20%,8,4.444931507,,,,,,,,,,,,,,
2096,0x495339e2AC7aA1d9C7451f79fc316cEfd1B73473,2019/4/13 6:24,168,royalland,3994.2628,,20%,8,17.50909721,,,,,,,,,,,,,,
2097,0x27cC652f0f2b21fAB188662c76d256DB7d63B310,2019/4/13 6:25,168,royalland,1004,,20%,8,4.40109589,,,,,,,,,,,,,,
2098,0x76C3cd2C0e3C9EDE422a26B6312d8abC968EE96B,2019/4/13 6:28,168,royalland,1093,,20%,8,4.791232877,,,,,,,,,,,,,,
2099,0x4329BE482d34bcAEF7b5c19d7E5Fa6aD012Ca402,2019/4/13 6:28,168,royalland,1055,,20%,8,4.624657534,,,,,,,,,,,,,,
2100,0xc471d9b3A6B54415591a26D5f83b2734E612a985,2019/4/13 6:33,168,royalland,1086,,20%,8,4.760547945,,,,,,,,,,,,,,
2101,0xfDEF3E7f605B84Bfe600163B8B8018B5c6Ed79cf,2019/4/13 6:34,168,royalland,1082,,20%,8,4.743013699,,,,,,,,,,,,,,
2102,0xC7dDAD162E90f4DbF0FA2cf93a58a500800AeE14,2019/4/13 6:34,168,royalland,1090,,20%,8,4.778082192,,,,,,,,,,,,,,
2103,0x28d29D44CCa0f07Bea07914669e0cAF9173aB16b,2019/4/13 6:36,168,royalland,1076,,20%,8,4.716712329,,,,,,,,,,,,,,
2104,0x539CF2bcD3A3b317Cf0cAb4Ec90931b6a13bc836,2019/4/13 6:36,168,royalland,1070,,20%,8,4.690410959,,,,,,,,,,,,,,
2105,0x3F9a5adb1B96aC896F9d916F77241DbD77E89080,2019/4/13 6:37,168,royalland,1087,,20%,8,4.764931507,,,,,,,,,,,,,,
2106,0xab844186B52404B7EF81b8fc4d441A1E1B4088da,2019/4/13 6:39,168,royalland,1092,,20%,8,4.786849315,,,,,,,,,,,,,,
2107,0x19E69F96d86b310376Dd6773f593A509E80b36de,2019/4/13 6:40,168,royalland,1057,,20%,8,4.633424658,,,,,,,,,,,,,,
2108,0x532621Eb178Aef30F3C12e07034aE2A87F9cb458,2019/4/13 6:41,168,royalland,1033,,20%,8,4.528219178,,,,,,,,,,,,,,
2109,0xd91a4331E4eDe4367DCdB5910c492d64BA3fA462,2019/4/13 6:43,168,royalland,1043,,20%,8,4.572054795,,,,,,,,,,,,,,
2110,0x97f21135Dd3D8d038a7B0A36F8848Cd64A40cC07,2019/4/13 6:45,168,royalland,1033,,20%,8,4.528219178,,,,,,,,,,,,,,
2111,0xd97babE871ccD7fae7C12481AbC1A20A5ef69d4b,2019/4/13 6:46,168,royalland,1029,,20%,8,4.510684932,,,,,,,,,,,,,,
2112,0xE87298bAF2c37535C3f203DF044Ece830cAf3a37,2019/4/13 6:48,168,royalland,1045,,20%,8,4.580821918,,,,,,,,,,,,,,
2113,0x04893B61aB83937d820abcF8E8E8018951097e07,2019/4/13 6:49,168,royalland,1032,,20%,8,4.523835616,,,,,,,,,,,,,,
2114,0x64dF710b8E5db485912886A2bb45c4Fa81103900,2019/4/13 6:51,168,royalland,1035,,20%,8,4.536986301,,,,,,,,,,,,,,
2115,0xd5F3Fc9bDD394eA113f9d255b39Ee99510D3D417,2019/4/13 6:52,168,royalland,1033,,20%,8,4.528219178,,,,,,,,,,,,,,
2116,0x8830d627EE64FE34E2a1aaF19b061C1433925486,2019/4/13 6:53,168,droute,1009,,20%,8,4.423013699,,,,,,,,,,,,,,
2117,0xfc7d726656A3169b28cf83Ef2645A7a719c72249,2019/4/13 6:54,168,royalland,1014,,20%,8,4.444931507,,,,,,,,,,,,,,
2118,0x19459cB18C3904aEe161322bCC26B10b3625fB38,2019/4/13 6:56,168,royalland,1057,,20%,8,4.633424658,,,,,,,,,,,,,,
2119,0x76242F63499C6B282E781De6B55909Cb131E7474,2019/4/13 6:58,168,droute,1018,,20%,8,4.462465753,,,,,,,,,,,,,,
2120,0x67fB237C98d8c423c23C78c7840659733e71bcfC,2019/4/13 6:58,168,royalland,1003,,20%,8,4.396712329,,,,,,,,,,,,,,
2121,0x55e2a85D8d5F1a09D728784E60d9B1b70666ccAd,2019/4/13 7:04,168,royalland,794,,20%,8,3.480547945,,,,,,,,,,,,,,
2122,0x5DB4494948b4664cb0129d2533f2D4061e024A43,2019/4/13 7:05,168,royalland,1027,,20%,8,4.501917808,,,,,,,,,,,,,,
2123,0x07a9eE747D9a8191a6bA95cAFE6402fBD68e699e,2019/4/13 7:05,168,royalland,1041,,20%,8,4.563287671,,,,,,,,,,,,,,
2124,0xAdFb2B3d711a112CbDCbA4A3B758a7739EeDED08,2019/4/13 7:05,168,royalland,1043,,20%,8,4.572054795,,,,,,,,,,,,,,
2125,0x7f9d737F2D428e45EA3E3279FD9ff116022525Ac,2019/4/13 7:06,168,royalland,1044,,20%,8,4.576438356,,,,,,,,,,,,,,
2126,0x8f1D598c9BA11AA5A4E3070b6821523f697dA0e3,2019/4/13 7:07,168,royalland,1000,,20%,8,4.383561644,,,,,,,,,,,,,,
2127,0xE30A2015b9d86A014DBc700e58151735CF1c63c8,2019/4/13 7:09,168,royalland,1087,,20%,8,4.764931507,,,,,,,,,,,,,,
2128,0x0AeFE8220aeFC25e743B57009d825e750B965f86,2019/4/13 7:11,168,royalland,1012,,20%,8,4.436164384,,,,,,,,,,,,,,
2129,0xc56aA9019D6848c78A9C459363C0ebB450b1e120,2019/4/13 7:12,168,royalland,1006,,20%,8,4.409863014,,,,,,,,,,,,,,
2130,0xD88B06e33B6dE90F58E291E76eA17ea923B17CC3,2019/4/13 7:13,168,royalland,1002,,20%,8,4.392328767,,,,,,,,,,,,,,
2131,0x15B545c5eBF262a0849E1736B628AE4ed8132445,2019/4/13 7:16,168,royalland,1081,,20%,8,4.738630137,,,,,,,,,,,,,,
2132,0x0294AF62B5F9F7798D6Fe2612eFA763c13187dB1,2019/4/13 7:19,168,royalland,1015,,20%,8,4.449315068,,,,,,,,,,,,,,
2133,0xb245Ade3063f5dcd16ea15eC736392f32B9074aD,2019/4/13 7:19,168,royalland,1014,,20%,8,4.444931507,,,,,,,,,,,,,,
2134,0x61EdB8c5C18E540366FFf5BB63eA15a259203B23,2019/4/13 7:20,168,royalland,1050,,20%,8,4.602739726,,,,,,,,,,,,,,
2135,0xD30489b0B3aDD4C12eAECdba2D860694f4f15A8C,2019/4/13 7:21,168,royalland,1099,,20%,8,4.817534247,,,,,,,,,,,,,,
2136,0x64210f7f51Fa49e90714f79180e910eb3B7Ef62c,2019/4/13 7:23,168,royalland,1085,,20%,8,4.756164384,,,,,,,,,,,,,,
2137,0x2ECA3ECe354608257b4d3b0571C121fd2e27F3ca,2019/4/13 7:24,168,royalland,1098,,20%,8,4.813150685,,,,,,,,,,,,,,
2138,0x7DC1F08Fe71E4e36F22DC8C7b5Cf9100f1de25b9,2019/4/13 7:26,168,royalland,1024,,20%,8,4.488767123,,,,,,,,,,,,,,
2139,0xC4a622742404797019247aDe24E093e57A4454dF,2019/4/13 7:27,168,royalland,1029,,20%,8,4.510684932,,,,,,,,,,,,,,
2140,0xa0c1dC903c50d80943d6cDaaf7cc3886658Da162,2019/4/13 7:29,168,royalland,1057,,20%,8,4.633424658,,,,,,,,,,,,,,
2141,0xdD0fB6b4d53F636f160eF79E681837414b814A04,2019/4/13 7:35,168,royalland,1015,,20%,8,4.449315068,,,,,,,,,,,,,,
2142,0xfBF7dfb5Da46D345E175BBA65F9907CfE119583c,2019/4/13 7:37,168,royalland,1083,,20%,8,4.74739726,,,,,,,,,,,,,,
2143,0x465336Bbe4D54E450d96D3F8bdF67Eb3ED54eb54,2019/4/13 7:39,168,droute,1052,,20%,8,4.611506849,,,,,,,,,,,,,,
2144,0x4e4132270eA898724a9e21298F84232361Fd674D,2019/4/13 7:41,168,royalland,1086,,20%,8,4.760547945,,,,,,,,,,,,,,
2145,0x508F90141c4C3a8af3D4b003fed0D3a43325d3C7,2019/4/13 7:43,168,royalland,1054,,20%,8,4.620273973,,,,,,,,,,,,,,
2146,0xe97741f5dB6e98f74f18C03e8dFCC88b363FdB9b,2019/4/13 7:44,168,royalland,1021,,20%,8,4.475616438,,,,,,,,,,,,,,
2147,0x9080BCFD457f70B29E31e405E05EEb38D1A79982,2019/4/13 7:46,168,royalland,1094,,20%,8,4.795616438,,,,,,,,,,,,,,
2148,0xA0BEa1A3e25F01dc2558Deb30de744BF053C115d,2019/4/13 7:47,168,royalland,1077,,20%,8,4.72109589,,,,,,,,,,,,,,
2149,0x2B35321a37F757dC7fdB7dC76e78d7fA95BA3055,2019/4/13 7:49,168,royalland,1095,,20%,8,4.8,,,,,,,,,,,,,,
2150,0x3286085f41B0A8A4e0d7c4536871B5C1Fb567f11,2019/4/13 7:51,168,royalland,1074,,20%,8,4.707945205,,,,,,,,,,,,,,
2151,0x812A1aC1A12bb8ef6a35E4705953344380A408E2,2019/4/13 7:51,168,royalland,1021,,20%,8,4.475616438,,,,,,,,,,,,,,
2152,0xf6F1CBF759e8615b8506785C5907446C656e1bA7,2019/4/13 7:53,168,royalland,1019,,20%,8,4.466849315,,,,,,,,,,,,,,
2153,0x0A3fEEf57b4593e57De68F8ffEa0D7353d4C7519,2019/4/13 7:54,168,royalland,1047,,20%,8,4.589589041,,,,,,,,,,,,,,
2154,0xFc1e6A030873FdAe66e2E9537240a1476E86989a,2019/4/13 7:56,168,royalland,1025,,20%,8,4.493150685,,,,,,,,,,,,,,
2155,0x9Fe804dF9176cE647Bc414404098CE0c8DBeE80d,2019/4/13 7:57,168,royalland,1032,,20%,8,4.523835616,,,,,,,,,,,,,,
2156,0x86b8EA60BA14D4AE5FcD7B4E48Db9A5a778FE47E,2019/4/13 7:59,168,royalland,1088,,20%,8,4.769315068,,,,,,,,,,,,,,
2157,0x046afC63512026Ea1b43AF9234144E8748CcD4d1,2019/4/13 8:02,168,royalland,1013,,20%,8,4.440547945,,,,,,,,,,,,,,
2158,0x894772d12CB9974EFA660f0BF6deba4F74eFa6C5,2019/4/13 8:03,168,royalland,1005,,20%,8,4.405479452,,,,,,,,,,,,,,
2159,0x81bAF103DDB61e65d037BEdFd957632e65907C6f,2019/4/13 8:03,168,royalland,1098,,20%,8,4.813150685,,,,,,,,,,,,,,
2160,0x1bE085567F4858b0E0F41acd582d4574D124Cd92,2019/4/13 8:06,168,royalland,1059,,20%,8,4.642191781,,,,,,,,,,,,,,
2161,0xF8C30270bd6dedcD2AB092570469e765b6eE945b,2019/4/13 8:06,168,royalland,1078,,20%,8,4.725479452,,,,,,,,,,,,,,
2162,0xcD3753CedFb645ae188ECee9F45Ff0F94284CFE9,2019/4/13 8:08,168,royalland,1017,,20%,8,4.458082192,,,,,,,,,,,,,,
2163,0xFFf0019963dD6A4D5E52650E3752702C06DE6BEb,2019/4/13 8:11,168,royalland,1099,,20%,8,4.817534247,,,,,,,,,,,,,,
2164,0x4BfD6B831b9dDB8f546827B87C04259624b1D0B3,2019/4/13 8:11,168,royalland,1013,,20%,8,4.440547945,,,,,,,,,,,,,,
2165,0xe1bed778E0A2a3477E1990d820603c55AC268383,2019/4/13 8:13,168,royalland,1024,,20%,8,4.488767123,,,,,,,,,,,,,,
2166,0x7dF440F1CbD07308F252268986807B1a4c5f9934,2019/4/13 8:15,168,royalland,1086,,20%,8,4.760547945,,,,,,,,,,,,,,
2167,0x96B0bAF1b186E2f53b2A504840995deb5a979A78,2019/4/13 8:16,168,droute,1003,,20%,8,4.396712329,,,,,,,,,,,,,,
2168,0x6C72615da875ca9F62DE4022150f28728cA48403,2019/4/13 8:17,168,droute,1054,,20%,8,4.620273973,,,,,,,,,,,,,,
